1	1	1	1	1	1	1	3	3	0	3	3	0	16	3	3	0	0	0	0	2	2	2	4	0	0	0	0	0	0	23	35	35	35	35	35	35	23	0	0	0	3	3	1	1	1	1	1	1	1	1	3	23	35	35	35	23	3	1	1	1	1	3	3	0	0	3	0	4	0	4	0	3	3	1	1	1	1	1	1	1	1	13	2	0	0	0	4	4	0	0	0	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	3	0	0	0	0	3	0	3	3	3	0	4	0	0	0	4	0	0	0	3	0	0	23	35	35	35	35	35	35	23	0	0	0	3	3	3	1	1	1	1	1	1	1	3	20	18	35	17	21	3	1	1	1	3	3	3	3	0	0	0	3	3	0	0	3	1	1	1	1	1	1	1	1	2	2	0	0	0	0	4	3	0	0	3	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	3	3	0	0	3	3	0	16	16	3	0	0	3	0	0	0	0	0	3	0	25	24	21	35	35	35	35	35	35	23	0	0	4	3	3	3	3	1	1	1	1	1	1	3	4	3	4	3	4	3	1	1	3	3	3	3	3	0	0	0	0	0	0	3	1	1	1	1	1	1	1	1	2	2	0	4	3	0	3	4	3	0	0	0	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	3	0	3	3	3	16	16	16	16	16	0	3	0	0	3	0	0	0	0	23	35	35	35	35	35	35	35	35	23	4	0	0	3	3	3	3	1	1	1	1	1	1	3	3	4	4	4	4	3	1	1	3	3	3	3	3	0	0	3	0	0	3	3	1	1	1	1	1	1	1	1	2	0	0	4	3	0	0	3	3	3	3	0	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	3	0	3	3	3	3	16	16	16	16	3	0	0	0	3	0	3	3	0	23	35	35	35	35	35	25	24	24	21	4	0	0	0	3	3	3	3	1	1	1	1	1	1	3	4	4	4	0	3	1	1	1	3	3	0	0	0	0	0	3	3	3	1	1	1	1	1	1	3	3	3	0	0	0	0	3	3	0	3	0	0	0	3	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	3	3	3	16	16	16	16	16	16	16	0	0	0	0	0	0	0	0	0	23	35	35	35	35	35	23	0	4	0	0	0	3	0	3	3	3	3	1	1	1	1	1	1	3	3	0	0	3	3	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	3	3	0	0	0	0	0	0	3	0	0	4	4	0	0	3	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	3	3	16	16	16	16	16	16	16	3	0	0	0	0	0	0	0	0	23	35	35	35	35	35	23	0	0	0	0	0	0	0	0	3	0	3	1	1	1	1	1	1	1	3	0	0	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	3	3	0	0	3	0	0	0	4	0	0	0	0	0	3	0	3	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	3	3	3	3	16	16	16	3	3	3	0	3	0	0	0	0	0	0	23	35	35	35	35	35	23	0	0	3	3	0	0	0	4	3	3	3	1	1	1	1	1	1	1	3	0	0	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	0	0	0	3	3	3	3	3	0	0	0	0	3	0	0	0	3	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	16	16	3	3	3	3	3	0	0	0	3	3	0	23	35	35	17	24	24	21	0	0	0	0	0	3	0	0	3	3	3	1	1	1	1	1	1	1	3	0	0	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	0	0	3	3	3	3	1	1	3	3	0	0	0	4	4	0	0	3	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	0	0	3	0	0	0	0	0	23	35	6	43	8	37	0	0	0	0	3	0	3	3	0	3	0	3	1	1	1	1	1	1	1	3	0	0	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	0	3	3	3	3	1	1	1	1	3	3	3	0	4	0	3	0	3	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	20	18	6	6	6	43	37	0	0	0	3	0	0	4	0	3	3	3	1	1	1	1	1	1	3	3	0	0	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0	0	0	3	3	3	1	1	1	1	1	1	1	3	3	3	0	0	0	3	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	0	3	0	0	0	3	0	0	0	10	6	6	6	6	9	3	3	0	3	0	3	0	0	0	3	3	1	1	1	1	1	1	3	3	0	0	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	0	0	3	3	3	1	1	1	1	1	1	1	1	1	1	3	3	0	3	3	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	0	0	0	0	0	0	3	0	4	0	38	40	6	6	6	43	8	37	0	4	0	0	3	3	3	3	3	1	1	1	1	1	1	3	3	0	0	3	3	1	1	1	1	1	1	1	1	1	1	3	3	3	0	0	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	0	0	0	3	3	0	0	0	12	38	7	40	6	6	6	43	37	0	0	0	3	0	1	1	1	1	1	1	1	1	1	1	3	3	0	0	3	3	1	1	1	1	1	1	1	1	3	3	3	0	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	0	0	0	0	0	0	0	4	0	0	38	40	6	6	6	43	37	4	0	3	3	1	1	1	1	1	1	1	1	1	1	1	3	3	0	0	3	1	1	1	1	1	1	1	1	3	1	0	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0	0	0	4	4	0	0	0	0	0	4	38	7	40	6	6	43	37	0	0	3	3	1	1	1	1	1	1	1	1	3	3	3	3	12	0	3	3	3	3	3	3	1	1	3	3	0	0	0	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0	0	0	12	0	0	0	3	0	0	0	0	0	38	40	6	6	43	37	0	0	3	3	1	1	1	1	1	1	1	3	3	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	0	0	0	4	0	0	0	0	0	4	0	0	0	0	10	6	6	6	43	37	0	0	3	3	1	1	1	1	1	3	3	3	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	15	15	15	15	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	0	0	4	0	0	0	0	0	0	0	3	0	0	38	40	6	6	6	43	8	37	0	3	3	1	1	1	1	3	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	3	3	1	15	15	15	0	15	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	0	0	0	0	3	3	0	4	0	12	12	0	0	38	7	40	6	6	6	43	0	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	3	0	3	0	0	0	0	3	3	1	1	1	15	15	0	0	15	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	0	0	4	4	0	0	0	0	0	0	0	0	0	3	0	38	7	40	6	6	43	37	3	3	3	3	3	3	0	0	12	0	3	0	0	0	3	0	0	3	3	0	0	3	1	1	1	1	15	0	0	0	0	15	15	15	15	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	0	0	0	0	12	0	0	0	0	0	3	3	3	3	0	0	10	6	6	6	9	3	3	3	3	3	0	0	0	0	3	3	3	3	0	0	0	0	3	0	0	0	3	1	1	1	15	15	0	0	16	0	0	15	15	15	15	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	0	0	0	0	0	0	0	3	3	3	1	1	3	3	3	38	40	6	6	43	37	0	0	0	3	3	0	0	0	0	2	2	0	0	0	0	3	0	0	0	0	3	1	1	1	15	0	0	0	15	12	0	0	0	15	15	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	0	0	0	0	3	3	3	3	1	1	1	1	1	1	3	3	10	6	6	6	43	37	12	0	0	0	0	0	0	2	13	1	2	2	0	0	0	0	0	0	0	0	3	1	1	15	0	0	0	0	0	0	0	0	0	0	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	3	3	0	38	40	6	6	6	43	37	0	0	3	0	0	2	2	1	1	1	2	2	2	0	0	3	0	0	0	3	3	1	15	12	0	0	0	16	0	12	0	15	16	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	3	3	3	1	1	1	1	1	1	1	1	1	1	1	3	0	0	0	10	6	6	6	6	43	37	0	3	0	0	2	1	1	1	1	1	1	2	0	0	0	0	0	0	3	3	1	15	15	0	0	0	0	0	0	15	15	15	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	3	16	3	3	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	3	3	0	3	38	40	6	6	6	6	9	0	0	0	2	2	1	1	1	1	1	1	2	0	0	0	0	0	0	3	3	1	15	15	15	0	16	16	16	0	15	15	15	15	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	3	16	16	3	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	3	3	3	0	3	0	38	40	6	6	6	9	3	0	0	13	2	1	1	1	1	1	13	2	0	0	0	3	0	0	3	1	1	15	15	15	0	0	12	0	15	16	16	15	15	15	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	3	16	16	16	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	0	0	0	0	0	3	0	10	6	6	6	9	0	0	0	2	1	1	1	1	1	2	2	0	0	0	0	0	0	0	3	1	1	1	1	15	0	0	0	15	15	15	15	15	15	15	15	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	3	16	16	3	3	1	3	3	3	3	1	1	1	1	1	1	1	1	1	3	1	1	1	3	3	0	0	0	0	0	3	0	12	38	40	6	6	9	0	0	0	2	1	1	1	1	1	2	0	0	0	0	0	0	0	0	3	1	1	1	1	15	0	0	0	4	0	15	15	0	0	0	0	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	3	3	3	16	16	16	16	3	3	3	3	1	3	1	1	3	3	1	1	3	3	3	3	3	3	3	3	3	3	3	0	0	0	12	0	0	0	10	6	6	9	0	0	0	2	1	1	1	1	2	2	0	0	0	0	16	0	0	0	3	1	1	1	1	15	0	15	0	0	0	0	0	0	0	0	4	3	0	0	3	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	3	3	16	16	16	3	16	16	3	3	3	0	3	3	4	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	10	6	6	43	37	0	12	0	2	2	2	2	2	0	0	0	3	0	0	3	0	0	3	3	1	1	1	15	0	15	0	0	12	0	0	4	15	0	0	0	0	0	3	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	3	3	16	16	16	3	0	3	3	3	3	0	3	0	0	0	0	3	3	0	0	0	0	0	4	0	0	0	12	0	0	3	0	3	3	12	0	10	6	6	6	43	37	0	0	0	0	0	2	2	0	0	0	0	0	0	3	0	0	3	1	1	1	1	15	15	0	0	0	15	15	4	0	0	0	15	0	0	3	3	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	3	3	16	16	0	3	0	0	0	12	12	0	0	0	4	4	3	3	0	0	0	3	3	0	4	3	0	0	3	0	0	0	0	0	12	0	10	6	6	6	6	43	8	37	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	3	3	1	1	1	15	3	0	0	0	15	0	0	0	4	0	0	0	3	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	3	0	3	3	3	3	0	0	4	0	0	0	3	3	0	4	0	0	0	0	3	3	3	0	0	4	0	12	0	0	0	0	0	0	0	38	40	6	6	6	6	6	43	8	12	0	0	0	0	0	3	0	0	3	0	0	16	0	3	3	3	1	1	1	15	15	15	0	0	0	15	0	15	0	0	0	3	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	3	0	0	3	0	0	0	12	3	12	0	3	3	3	0	0	0	0	0	0	3	3	3	0	0	3	0	3	0	0	0	3	4	0	0	0	38	7	40	6	6	6	6	6	9	0	0	3	0	0	0	0	0	16	0	0	0	0	3	3	3	1	1	1	1	3	15	15	15	0	0	0	15	0	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	3	0	0	3	4	3	3	0	0	3	0	3	3	3	3	0	0	0	4	0	3	3	3	0	4	0	0	0	4	5	5	3	0	12	0	0	0	0	42	6	6	6	6	6	43	37	0	0	16	0	0	3	0	0	0	0	0	0	0	0	0	3	3	3	3	1	1	0	15	15	0	0	4	0	4	3	3	3	1	1	3	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	3	0	0	0	0	4	0	0	0	0	3	3	1	3	0	0	0	0	3	1	3	3	0	0	3	5	5	0	0	0	0	0	4	3	0	0	10	6	6	6	6	6	6	6	43	37	0	12	0	0	0	0	0	3	0	0	3	3	0	0	0	3	3	3	3	1	1	1	3	3	3	4	0	0	0	0	3	1	1	3	1	3	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	0	12	0	0	0	12	3	3	1	3	0	0	0	0	3	1	3	3	0	0	0	5	4	12	0	0	3	0	0	5	3	3	10	6	6	6	6	6	6	6	6	43	8	37	0	0	0	0	0	0	0	3	16	0	0	0	0	3	3	3	3	3	1	1	1	1	3	3	0	3	0	0	3	3	3	3	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	0	0	3	3	0	3	3	3	3	1	3	3	0	0	3	1	1	3	3	0	12	12	0	0	0	4	0	5	0	4	0	0	0	38	7	40	6	6	6	6	6	6	6	6	43	8	8	37	0	0	12	0	0	16	0	16	16	0	0	0	0	0	3	3	3	3	1	1	3	0	0	0	0	0	3	0	3	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	0	0	0	0	3	3	3	3	3	3	1	1	3	3	3	1	1	3	3	0	3	0	0	0	3	4	4	0	0	3	0	3	0	0	0	38	7	7	40	6	6	6	6	6	6	6	6	43	8	8	37	0	36	8	8	37	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	3	0	0	3	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	0	0	0	3	3	3	3	1	1	1	1	1	1	1	1	1	1	3	3	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	38	40	6	6	6	6	6	6	6	6	6	6	43	8	42	6	6	9	0	0	0	0	0	3	16	0	3	0	0	0	0	0	3	0	0	0	0	0	3	0	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	3	3	3	3	0	0	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	0	0	0	4	5	5	0	5	0	3	4	4	4	0	0	0	3	3	0	0	38	7	40	6	6	6	6	6	6	6	6	6	6	6	6	6	43	37	0	3	0	0	0	0	0	0	0	0	3	0	3	3	0	3	3	0	0	3	3	1	1	1	1	1	1	1
1	1	1	14	14	1	1	1	1	1	3	29	0	29	29	0	0	3	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	0	0	0	3	5	5	5	0	0	3	0	0	0	0	0	3	4	0	0	0	0	0	12	3	7	7	7	7	7	7	40	6	6	6	6	6	6	6	9	0	16	0	0	0	0	0	0	3	3	3	3	3	3	3	3	0	0	0	3	3	1	1	1	1	1	1	1
1	1	1	14	31	14	14	14	14	1	3	29	0	0	3	3	3	3	1	1	1	1	1	1	1	1	1	1	3	1	3	3	0	0	0	3	0	3	0	0	0	0	3	0	4	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	3	0	3	10	6	6	6	6	6	6	6	9	0	0	0	3	0	16	0	3	3	1	1	3	3	3	3	3	0	0	0	3	3	1	1	1	1	1	1	1
1	1	14	14	14	14	31	29	14	14	14	0	29	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	0	0	0	0	0	4	4	0	0	0	5	0	4	3	3	3	0	0	4	0	0	0	3	0	0	0	3	0	0	3	0	0	38	40	6	6	6	6	6	6	9	0	0	0	0	0	0	0	3	1	1	1	3	3	3	3	0	4	0	0	3	3	1	1	1	1	1	1	1
1	1	14	29	14	14	29	14	29	29	29	29	14	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	0	4	0	0	3	4	4	0	5	0	3	4	4	4	0	5	0	4	0	3	0	0	5	0	0	3	0	0	3	3	0	0	3	0	0	38	40	6	6	6	6	6	43	37	0	0	0	0	3	3	3	1	1	1	1	3	3	0	16	3	0	3	3	0	1	1	1	1	1	1	1
